20191222T,-44.6638767,-44.6638767,-44.6638767,-44.6638767,0
20191223T,-41.03863361,-41.03863361,-41.03863361,-41.03863361,0
20191224T,-41.49229008,-41.49229008,-41.49229008,-41.49229008,0
20191225T,-40.4311374,-40.4311374,-40.4311374,-40.4311374,0
20191226T,-42.08012866,-42.08012866,-42.08012866,-42.08012866,0
20191227T,-44.83804803,-44.83804803,-44.83804803,-44.83804803,0
20191228T,-45.13031133,-45.13031133,-45.13031133,-45.13031133,0
20191229T,-44.41297738,-44.41297738,-44.41297738,-44.41297738,0
20191230T,-39.83602445,-39.83602445,-39.83602445,-39.83602445,0
20191231T,-38.48198206,-38.48198206,-38.48198206,-38.48198206,0
20200101T,-40.49029839,-40.49029839,-40.49029839,-40.49029839,0
20200102T,-39.06338984,-39.06338984,-39.06338984,-39.06338984,0
20200103T,-41.80649857,-41.80649857,-41.80649857,-41.80649857,0
20200104T,-38.40125652,-38.40125652,-38.40125652,-38.40125652,0
20200105T,-31.45620078,-31.45620078,-31.45620078,-31.45620078,0
20200106T,-24.61932959,-24.61932959,-24.61932959,-24.61932959,0
20200107T,-15.10914057,-15.10914057,-15.10914057,-15.10914057,0
20200108T,-6.360815731,-6.360815731,-6.360815731,-6.360815731,0
20200109T,-0.7076264028,-0.7076264028,-0.7076264028,-0.7076264028,0
20200110T,2.670956121,2.670956121,2.670956121,2.670956121,0
20200111T,9.487856913,9.487856913,9.487856913,9.487856913,0
20200112T,15.51043532,15.51043532,15.51043532,15.51043532,0
20200113T,24.3237552,24.3237552,24.3237552,24.3237552,0
20200114T,30.67909244,30.67909244,30.67909244,30.67909244,0
20200115T,41.00107783,41.00107783,41.00107783,41.00107783,0
20200116T,51.36293746,51.36293746,51.36293746,51.36293746,0
20200117T,58.00708028,58.00708028,58.00708028,58.00708028,0
20200118T,67.6393545,67.6393545,67.6393545,67.6393545,0
20200119T,74.3783197,74.3783197,74.3783197,74.3783197,0
20200120T,75.70981087,75.70981087,75.70981087,75.70981087,0
20200121T,77.81125427,77.81125427,77.81125427,77.81125427,0
20200122T,82.16049963,82.16049963,82.16049963,82.16049963,0
20200123T,84.10986943,84.10986943,84.10986943,84.10986943,0
20200124T,80.99759878,80.99759878,80.99759878,80.99759878,0
20200125T,79.97318689,79.97318689,79.97318689,79.97318689,0
20200126T,77.13901631,77.13901631,77.13901631,77.13901631,0
20200127T,78.97167289,78.97167289,78.97167289,78.97167289,0
20200128T,84.38530343,84.38530343,84.38530343,84.38530343,0
20200129T,93.13359853,93.13359853,93.13359853,93.13359853,0
20200130T,101.2892904,101.2892904,101.2892904,101.2892904,0
20200131T,111.5975279,111.5975279,111.5975279,111.5975279,0
20200201T,116.294651,116.294651,116.294651,116.294651,0
20200202T,122.3707854,122.3707854,122.3707854,122.3707854,0
20200203T,128.9955939,128.9955939,128.9955939,128.9955939,0
20200204T,133.6563948,133.6563948,133.6563948,133.6563948,0
20200205T,137.614665,137.614665,137.614665,137.614665,0
20200206T,144.9524803,144.9524803,144.9524803,144.9524803,0
20200207T,153.3431174,153.3431174,153.3431174,153.3431174,0
20200208T,161.0919642,161.0919642,161.0919642,161.0919642,0
20200209T,167.7533358,167.7533358,167.7533358,167.7533358,0
20200210T,176.9516094,176.9516094,176.9516094,176.9516094,0
20200211T,182.7729427,182.7729427,182.7729427,182.7729427,0
20200212T,191.3778856,191.3778856,191.3778856,191.3778856,0
20200213T,202.0197898,202.0197898,202.0197898,202.0197898,0
20200214T,208.8500865,208.8500865,208.8500865,208.8500865,0
20200215T,217.7873072,217.7873072,217.7873072,217.7873072,0
20200216T,219.2812619,219.2812619,219.2812619,219.2812619,0
20200217T,217.1037544,217.1037544,217.1037544,217.1037544,0
20200218T,212.2980342,212.2980342,212.2980342,212.2980342,0
20200219T,212.7692208,212.7692208,212.7692208,212.7692208,0
20200220T,207.6498067,207.6498067,207.6498067,207.6498067,0
20200221T,200.4760262,200.4760262,200.4760262,200.4760262,0
20200222T,197.0816312,197.0816312,197.0816312,197.0816312,0
20200223T,191.5355829,191.5355829,191.5355829,191.5355829,0
20200224T,189.9776011,189.9776011,189.9776011,189.9776011,0
20200225T,183.4372063,183.4372063,183.4372063,183.4372063,0
20200226T,172.1695501,172.1695501,172.1695501,172.1695501,0
20200227T,157.5164239,157.5164239,157.5164239,157.5164239,0
20200228T,148.4419864,148.4419864,148.4419864,148.4419864,0
20200229T,136.5826999,136.5826999,136.5826999,136.5826999,0
20200301T,123.6016639,123.6016639,123.6016639,123.6016639,0
20200302T,110.0264374,110.0264374,110.0264374,110.0264374,0
20200303T,102.6110541,102.6110541,102.6110541,102.6110541,0
20200304T,95.29941352,95.29941352,95.29941352,95.29941352,0
20200305T,90.41303132,90.41303132,90.41303132,90.41303132,0
20200306T,90.5246769,90.5246769,90.5246769,90.5246769,0
20200307T,92.209078,92.209078,92.209078,92.209078,0
20200308T,90.02976306,90.02976306,90.02976306,90.02976306,0
20200309T,82.75786749,82.75786749,82.75786749,82.75786749,0
20200310T,72.26817496,72.26817496,72.26817496,72.26817496,0
20200311T,65.87971448,65.87971448,65.87971448,65.87971448,0
20200312T,56.12974972,56.12974972,56.12974972,56.12974972,0
20200313T,42.85444861,42.85444861,42.85444861,42.85444861,0
20200314T,35.93136144,35.93136144,35.93136144,35.93136144,0
20200315T,26.17403261,26.17403261,26.17403261,26.17403261,0
20200316T,21.74221382,21.74221382,21.74221382,21.74221382,0
20200317T,12.8858652,12.8858652,12.8858652,12.8858652,0
20200318T,9.39082532,9.39082532,9.39082532,9.39082532,0
20200319T,7.297179611,7.297179611,7.297179611,7.297179611,0
20200320T,11.41219415,11.41219415,11.41219415,11.41219415,0
20200321T,13.01503812,13.01503812,13.01503812,13.01503812,0
20200322T,16.56196204,16.56196204,16.56196204,16.56196204,0
20200323T,14.5533397,14.5533397,14.5533397,14.5533397,0
20200324T,17.90476842,17.90476842,17.90476842,17.90476842,0
20200325T,24.92228364,24.92228364,24.92228364,24.92228364,0
20200326T,27.93921526,27.93921526,27.93921526,27.93921526,0
20200327T,32.92056323,32.92056323,32.92056323,32.92056323,0
20200328T,34.35658044,34.35658044,34.35658044,34.35658044,0
20200329T,31.45415977,31.45415977,31.45415977,31.45415977,0
20200330T,24.45688682,24.45688682,24.45688682,24.45688682,0
20200331T,24.09350152,24.09350152,24.09350152,24.09350152,0
20200401T,25.2039071,25.2039071,25.2039071,25.2039071,0
20200402T,30.56885185,30.56885185,30.56885185,30.56885185,0
20200403T,40.34460287,40.34460287,40.34460287,40.34460287,0
20200404T,48.84271449,48.84271449,48.84271449,48.84271449,0
20200405T,60.10595387,60.10595387,60.10595387,60.10595387,0
20200406T,65.97706129,65.97706129,65.97706129,65.97706129,0
20200407T,75.70854034,75.70854034,75.70854034,75.70854034,0
20200408T,80.79197974,80.79197974,80.79197974,80.79197974,0
20200409T,89.37592805,89.37592805,89.37592805,89.37592805,0
20200410T,96.10989172,96.10989172,96.10989172,96.10989172,0
20200411T,96.62844873,96.62844873,96.62844873,96.62844873,0
20200412T,94.83024023,94.83024023,94.83024023,94.83024023,0
20200413T,97.26018829,97.26018829,97.26018829,97.26018829,0
20200414T,95.49306045,95.49306045,95.49306045,95.49306045,0
20200415T,93.84626835,93.84626835,93.84626835,93.84626835,0
20200416T,87.71059729,87.71059729,87.71059729,87.71059729,0
20200417T,87.76761306,87.76761306,87.76761306,87.76761306,0
20200418T,87.219091,87.219091,87.219091,87.219091,0
20200419T,90.75557669,90.75557669,90.75557669,90.75557669,0
20200420T,90.36706159,90.36706159,90.36706159,90.36706159,0
20200421T,84.52461339,84.52461339,84.52461339,84.52461339,0
20200422T,78.24826462,78.24826462,78.24826462,78.24826462,0
20200423T,77.03231262,77.03231262,77.03231262,77.03231262,0
20200424T,79.44907961,79.44907961,79.44907961,79.44907961,0
20200425T,85.65973751,85.65973751,85.65973751,85.65973751,0
20200426T,93.48311884,93.48311884,93.48311884,93.48311884,0
20200427T,102.8462618,102.8462618,102.8462618,102.8462618,0
20200428T,109.6790852,109.6790852,109.6790852,109.6790852,0
20200429T,118.5143214,118.5143214,118.5143214,118.5143214,0
20200430T,130.7174442,130.7174442,130.7174442,130.7174442,0
20200501T,136.6390944,136.6390944,136.6390944,136.6390944,0
20200502T,145.6604775,145.6604775,145.6604775,145.6604775,0
20200503T,155.0870251,155.0870251,155.0870251,155.0870251,0
20200504T,158.6128557,158.6128557,158.6128557,158.6128557,0
20200505T,160.7759441,160.7759441,160.7759441,160.7759441,0
20200506T,160.0630725,160.0630725,160.0630725,160.0630725,0
20200507T,158.9948194,158.9948194,158.9948194,158.9948194,0
20200508T,160.6280565,160.6280565,160.6280565,160.6280565,0
20200509T,162.2629014,162.2629014,162.2629014,162.2629014,0
20200510T,159.9909468,159.9909468,159.9909468,159.9909468,0
20200511T,152.6900384,152.6900384,152.6900384,152.6900384,0
20200512T,143.125879,143.125879,143.125879,143.125879,0
20200513T,139.0744609,139.0744609,139.0744609,139.0744609,0
20200514T,138.3566936,138.3566936,138.3566936,138.3566936,0
20200515T,138.6927866,138.6927866,138.6927866,138.6927866,0
20200516T,135.9282497,135.9282497,135.9282497,135.9282497,0
20200517T,134.3264969,134.3264969,134.3264969,134.3264969,0
20200518T,134.9269333,134.9269333,134.9269333,134.9269333,0
20200519T,137.6072393,137.6072393,137.6072393,137.6072393,0
20200520T,138.3524322,138.3524322,138.3524322,138.3524322,0
20200521T,136.6393775,136.6393775,136.6393775,136.6393775,0
20200522T,130.9330864,130.9330864,130.9330864,130.9330864,0
20200523T,130.1411096,130.1411096,130.1411096,130.1411096,0
20200524T,128.8548314,128.8548314,128.8548314,128.8548314,0
20200525T,122.8523568,122.8523568,122.8523568,122.8523568,0
20200526T,121.6475468,121.6475468,121.6475468,121.6475468,0
20200527T,118.6507641,118.6507641,118.6507641,118.6507641,0
20200528T,119.0368285,119.0368285,119.0368285,119.0368285,0
20200529T,122.113297,122.113297,122.113297,122.113297,0
20200530T,123.5746786,123.5746786,123.5746786,123.5746786,0
20200531T,128.8478539,128.8478539,128.8478539,128.8478539,0
20200601T,128.4537471,128.4537471,128.4537471,128.4537471,0
20200602T,132.3160846,132.3160846,132.3160846,132.3160846,0
20200603T,130.7983702,130.7983702,130.7983702,130.7983702,0
20200604T,132.6883,132.6883,132.6883,132.6883,0
20200605T,136.1823161,136.1823161,136.1823161,136.1823161,0
20200606T,137.5303557,137.5303557,137.5303557,137.5303557,0
20200607T,138.2368454,138.2368454,138.2368454,138.2368454,0
20200608T,138.5912773,138.5912773,138.5912773,138.5912773,0
20200609T,138.8429278,138.8429278,138.8429278,138.8429278,0
20200610T,140.9054418,140.9054418,140.9054418,140.9054418,0
20200611T,143.8059315,143.8059315,143.8059315,143.8059315,0
20200612T,140.8083881,140.8083881,140.8083881,140.8083881,0
20200613T,142.3830141,142.3830141,142.3830141,142.3830141,0
20200614T,145.4589718,145.4589718,145.4589718,145.4589718,0
20200615T,143.9031882,143.9031882,143.9031882,143.9031882,0
20200616T,139.6950449,139.6950449,139.6950449,139.6950449,0
20200617T,138.2401746,138.2401746,138.2401746,138.2401746,0
20200618T,136.6466272,136.6466272,136.6466272,136.6466272,0
20200619T,132.8424785,132.8424785,132.8424785,132.8424785,0
20200620T,125.6672865,125.6672865,125.6672865,125.6672865,0
20200621T,121.2457284,121.2457284,121.2457284,121.2457284,0
20200622T,116.5006351,116.5006351,116.5006351,116.5006351,0
20200623T,115.7026447,115.7026447,115.7026447,115.7026447,0
20200624T,115.8834172,115.8834172,115.8834172,115.8834172,0
20200625T,111.3001281,111.3001281,111.3001281,111.3001281,0
20200626T,103.7664828,103.7664828,103.7664828,103.7664828,0
20200627T,94.24795114,94.24795114,94.24795114,94.24795114,0
20200628T,83.17993435,83.17993435,83.17993435,83.17993435,0
20200629T,77.04244785,77.04244785,77.04244785,77.04244785,0
20200630T,74.15125216,74.15125216,74.15125216,74.15125216,0
20200701T,68.9500911,68.9500911,68.9500911,68.9500911,0
20200702T,67.39991546,67.39991546,67.39991546,67.39991546,0
20200703T,65.17908322,65.17908322,65.17908322,65.17908322,0
20200704T,61.29594376,61.29594376,61.29594376,61.29594376,0
20200705T,61.21094731,61.21094731,61.21094731,61.21094731,0
20200706T,57.37378813,57.37378813,57.37378813,57.37378813,0
20200707T,58.34771561,58.34771561,58.34771561,58.34771561,0
20200708T,59.73025253,59.73025253,59.73025253,59.73025253,0
20200709T,64.45523786,64.45523786,64.45523786,64.45523786,0
20200710T,67.01439164,67.01439164,67.01439164,67.01439164,0
20200711T,66.80896368,66.80896368,66.80896368,66.80896368,0
20200712T,69.14084547,69.14084547,69.14084547,69.14084547,0
20200713T,70.33046769,70.33046769,70.33046769,70.33046769,0
20200714T,70.13750987,70.13750987,70.13750987,70.13750987,0
20200715T,70.26341089,70.26341089,70.26341089,70.26341089,0
20200716T,69.56130673,69.56130673,69.56130673,69.56130673,0
20200717T,66.25476866,66.25476866,66.25476866,66.25476866,0
20200718T,64.63797227,64.63797227,64.63797227,64.63797227,0
20200719T,64.67398902,64.67398902,64.67398902,64.67398902,0
20200720T,64.42298091,64.42298091,64.42298091,64.42298091,0
20200721T,62.42782159,62.42782159,62.42782159,62.42782159,0
20200722T,63.65138877,63.65138877,63.65138877,63.65138877,0
20200723T,68.12084929,68.12084929,68.12084929,68.12084929,0
20200724T,71.3432013,71.3432013,71.3432013,71.3432013,0
20200725T,71.28316377,71.28316377,71.28316377,71.28316377,0
20200726T,73.41698339,73.41698339,73.41698339,73.41698339,0
20200727T,73.91588176,73.91588176,73.91588176,73.91588176,0
20200728T,74.21442797,74.21442797,74.21442797,74.21442797,0
20200729T,75.74018036,75.74018036,75.74018036,75.74018036,0
20200730T,76.50756527,76.50756527,76.50756527,76.50756527,0
20200731T,78.22270905,78.22270905,78.22270905,78.22270905,0
20200801T,80.73961095,80.73961095,80.73961095,80.73961095,0
20200802T,85.92943154,85.92943154,85.92943154,85.92943154,0
20200803T,86.77864851,86.77864851,86.77864851,86.77864851,0
20200804T,90.91240328,90.91240328,90.91240328,90.91240328,0
20200805T,94.93376911,94.93376911,94.93376911,94.93376911,0
20200806T,100.8389356,100.8389356,100.8389356,100.8389356,0
20200807T,106.8252257,106.8252257,106.8252257,106.8252257,0
20200808T,109.6509452,109.6509452,109.6509452,109.6509452,0
20200809T,115.1602481,115.1602481,115.1602481,115.1602481,0
20200810T,119.7364684,119.7364684,119.7364684,119.7364684,0
20200811T,126.3920219,126.3920219,126.3920219,126.3920219,0
20200812T,127.7921276,127.7921276,127.7921276,127.7921276,0
20200813T,133.8918248,133.8918248,133.8918248,133.8918248,0
20200814T,141.0791743,141.0791743,141.0791743,141.0791743,0
20200815T,146.5605298,146.5605298,146.5605298,146.5605298,0
20200816T,150.6558536,150.6558536,150.6558536,150.6558536,0
20200817T,156.9456437,156.9456437,156.9456437,156.9456437,0
20200818T,161.8802536,161.8802536,161.8802536,161.8802536,0
20200819T,162.7315112,162.7315112,162.7315112,162.7315112,0
20200820T,158.3872465,158.3872465,158.3872465,158.3872465,0
20200821T,158.0225314,158.0225314,158.0225314,158.0225314,0
20200822T,154.1621549,154.1621549,154.1621549,154.1621549,0
20200823T,154.0322897,154.0322897,154.0322897,154.0322897,0
20200824T,152.292661,152.292661,152.292661,152.292661,0
20200825T,153.0853827,153.0853827,153.0853827,153.0853827,0
20200826T,149.4393003,149.4393003,149.4393003,149.4393003,0
20200827T,149.5162709,149.5162709,149.5162709,149.5162709,0
20200828T,145.176067,145.176067,145.176067,145.176067,0
20200829T,145.6808798,145.6808798,145.6808798,145.6808798,0
20200830T,147.9256578,147.9256578,147.9256578,147.9256578,0
20200831T,150.7468823,150.7468823,150.7468823,150.7468823,0
20200901T,152.1468623,152.1468623,152.1468623,152.1468623,0
20200902T,153.9246784,153.9246784,153.9246784,153.9246784,0
20200903T,150.6166553,150.6166553,150.6166553,150.6166553,0
20200904T,142.9767798,142.9767798,142.9767798,142.9767798,0
20200905T,135.9713699,135.9713699,135.9713699,135.9713699,0
20200906T,124.243455,124.243455,124.243455,124.243455,0
20200907T,118.3364381,118.3364381,118.3364381,118.3364381,0
20200908T,111.3358239,111.3358239,111.3358239,111.3358239,0
20200909T,101.7351872,101.7351872,101.7351872,101.7351872,0
20200910T,97.85953439,97.85953439,97.85953439,97.85953439,0
20200911T,96.59812109,96.59812109,96.59812109,96.59812109,0
20200912T,95.97818962,95.97818962,95.97818962,95.97818962,0
20200913T,97.40982478,97.40982478,97.40982478,97.40982478,0
20200914T,93.78839124,93.78839124,93.78839124,93.78839124,0
20200915T,93.56469111,93.56469111,93.56469111,93.56469111,0
20200916T,89.54717157,89.54717157,89.54717157,89.54717157,0
20200917T,86.40602402,86.40602402,86.40602402,86.40602402,0
20200918T,82.72988026,82.72988026,82.72988026,82.72988026,0
20200919T,78.01469546,78.01469546,78.01469546,78.01469546,0
20200920T,76.03470649,76.03470649,76.03470649,76.03470649,0
20200921T,70.1032099,70.1032099,70.1032099,70.1032099,0
20200922T,60.62283179,60.62283179,60.62283179,60.62283179,0
20200923T,53.65556186,53.65556186,53.65556186,53.65556186,0
20200924T,42.77183578,42.77183578,42.77183578,42.77183578,0
20200925T,38.59395831,38.59395831,38.59395831,38.59395831,0
20200926T,37.3704708,37.3704708,37.3704708,37.3704708,0
20200927T,38.37910415,38.37910415,38.37910415,38.37910415,0
20200928T,36.89115765,36.89115765,36.89115765,36.89115765,0
20200929T,34.97607512,34.97607512,34.97607512,34.97607512,0
20200930T,35.4053667,35.4053667,35.4053667,35.4053667,0
20201001T,35.33695168,35.33695168,35.33695168,35.33695168,0
20201002T,31.5433396,31.5433396,31.5433396,31.5433396,0
20201003T,24.18365208,24.18365208,24.18365208,24.18365208,0
20201004T,17.81176851,17.81176851,17.81176851,17.81176851,0
20201005T,13.71631673,13.71631673,13.71631673,13.71631673,0
20201006T,10.6876914,10.6876914,10.6876914,10.6876914,0
20201007T,2.686345789,2.686345789,2.686345789,2.686345789,0
20201008T,-1.826668917,-1.826668917,-1.826668917,-1.826668917,0
20201009T,-0.6345956311,-0.6345956311,-0.6345956311,-0.6345956311,0
20201010T,5.829367522,5.829367522,5.829367522,5.829367522,0
20201011T,12.3684767,12.3684767,12.3684767,12.3684767,0
20201012T,20.33914017,20.33914017,20.33914017,20.33914017,0
20201013T,28.49392926,28.49392926,28.49392926,28.49392926,0
20201014T,32.7653718,32.7653718,32.7653718,32.7653718,0
20201015T,33.69519582,33.69519582,33.69519582,33.69519582,0
20201016T,31.8632869,31.8632869,31.8632869,31.8632869,0
20201017T,26.37925586,26.37925586,26.37925586,26.37925586,0
20201018T,23.90008055,23.90008055,23.90008055,23.90008055,0
20201019T,24.40245277,24.40245277,24.40245277,24.40245277,0
20201020T,23.25153628,23.25153628,23.25153628,23.25153628,0
20201021T,17.89281251,17.89281251,17.89281251,17.89281251,0
20201022T,18.06320714,18.06320714,18.06320714,18.06320714,0
20201023T,22.46014603,22.46014603,22.46014603,22.46014603,0
20201024T,24.64879556,24.64879556,24.64879556,24.64879556,0
20201025T,28.03841445,28.03841445,28.03841445,28.03841445,0
20201026T,27.73791405,27.73791405,27.73791405,27.73791405,0
20201027T,24.08386414,24.08386414,24.08386414,24.08386414,0
20201028T,22.18079967,22.18079967,22.18079967,22.18079967,0
20201029T,15.88434307,15.88434307,15.88434307,15.88434307,0
20201030T,7.663018471,7.663018471,7.663018471,7.663018471,0
20201031T,-1.962961637,-1.962961637,-1.962961637,-1.962961637,0
20201101T,-9.741792305,-9.741792305,-9.741792305,-9.741792305,0
20201102T,-14.60241605,-14.60241605,-14.60241605,-14.60241605,0
20201103T,-23.04366975,-23.04366975,-23.04366975,-23.04366975,0
20201104T,-32.40415581,-32.40415581,-32.40415581,-32.40415581,0
20201105T,-40.30378309,-40.30378309,-40.30378309,-40.30378309,0
20201106T,-42.41487798,-42.41487798,-42.41487798,-42.41487798,0
20201107T,-38.86622221,-38.86622221,-38.86622221,-38.86622221,0
20201108T,-39.6962229,-39.6962229,-39.6962229,-39.6962229,0
20201109T,-35.16582486,-35.16582486,-35.16582486,-35.16582486,0
20201110T,-33.8749379,-33.8749379,-33.8749379,-33.8749379,0
20201111T,-28.56028734,-28.56028734,-28.56028734,-28.56028734,0
20201112T,-23.83189216,-23.83189216,-23.83189216,-23.83189216,0
20201113T,-22.4283873,-22.4283873,-22.4283873,-22.4283873,0
20201114T,-16.5746812,-16.5746812,-16.5746812,-16.5746812,0
20201115T,-14.54532156,-14.54532156,-14.54532156,-14.54532156,0
20201116T,-15.49592494,-15.49592494,-15.49592494,-15.49592494,0
20201117T,-12.18964369,-12.18964369,-12.18964369,-12.18964369,0
20201118T,-5.360257492,-5.360257492,-5.360257492,-5.360257492,0
20201119T,-2.452763487,-2.452763487,-2.452763487,-2.452763487,0
20201120T,-0.7130247808,-0.7130247808,-0.7130247808,-0.7130247808,0
20201121T,5.819584453,5.819584453,5.819584453,5.819584453,0
20201122T,15.71743494,15.71743494,15.71743494,15.71743494,0
20201123T,21.44307745,21.44307745,21.44307745,21.44307745,0
20201124T,30.77285392,30.77285392,30.77285392,30.77285392,0
20201125T,41.03751605,41.03751605,41.03751605,41.03751605,0
20201126T,46.35018211,46.35018211,46.35018211,46.35018211,0
20201127T,46.50232819,46.50232819,46.50232819,46.50232819,0
20201128T,45.74146897,45.74146897,45.74146897,45.74146897,0
20201129T,49.2037945,49.2037945,49.2037945,49.2037945,0
20201130T,54.45963138,54.45963138,54.45963138,54.45963138,0
20201201T,63.32264127,63.32264127,63.32264127,63.32264127,0
20201202T,66.92546903,66.92546903,66.92546903,66.92546903,0
20201203T,74.91282693,74.91282693,74.91282693,74.91282693,0
20201204T,83.00902133,83.00902133,83.00902133,83.00902133,0
20201205T,84.65778994,84.65778994,84.65778994,84.65778994,0
20201206T,91.28576567,91.28576567,91.28576567,91.28576567,0
20201207T,95.23782361,95.23782361,95.23782361,95.23782361,0
20201208T,96.28221154,96.28221154,96.28221154,96.28221154,0
20201209T,91.63531968,91.63531968,91.63531968,91.63531968,0
20201210T,90.34561806,90.34561806,90.34561806,90.34561806,0
20201211T,84.5327626,84.5327626,84.5327626,84.5327626,0
20201212T,75.28167488,75.28167488,75.28167488,75.28167488,0
20201213T,72.23715403,72.23715403,72.23715403,72.23715403,0
20201214T,73.11447044,73.11447044,73.11447044,73.11447044,0
20201215T,73.74057113,73.74057113,73.74057113,73.74057113,0
20201216T,75.44875189,75.44875189,75.44875189,75.44875189,0
20201217T,80.77357019,80.77357019,80.77357019,80.77357019,0
20201218T,84.0639895,84.0639895,84.0639895,84.0639895,0
20201219T,89.99854559,89.99854559,89.99854559,89.99854559,0
20201220T,94.96416582,94.96416582,94.96416582,94.96416582,0
20201221T,95.67651781,95.67651781,95.67651781,95.67651781,0
20201222T,92.04876369,92.04876369,92.04876369,92.04876369,0
20201223T,90.42835761,90.42835761,90.42835761,90.42835761,0
20201224T,83.83233614,83.83233614,83.83233614,83.83233614,0
20201225T,83.71514362,83.71514362,83.71514362,83.71514362,0
20201226T,84.43793581,84.43793581,84.43793581,84.43793581,0
20201227T,84.77530097,84.77530097,84.77530097,84.77530097,0
20201228T,86.48143919,86.48143919,86.48143919,86.48143919,0
20201229T,91.34934769,91.34934769,91.34934769,91.34934769,0
20201230T,92.79623024,92.79623024,92.79623024,92.79623024,0
20201231T,93.21090118,93.21090118,93.21090118,93.21090118,0
20210101T,93.24095784,93.24095784,93.24095784,93.24095784,0
20210102T,95.24201902,95.24201902,95.24201902,95.24201902,0
20210103T,96.21828374,96.21828374,96.21828374,96.21828374,0
20210104T,99.81346618,99.81346618,99.81346618,99.81346618,0
20210105T,103.2298473,103.2298473,103.2298473,103.2298473,0
20210106T,109.7762715,109.7762715,109.7762715,109.7762715,0
20210107T,119.2661504,119.2661504,119.2661504,119.2661504,0
20210108T,126.8252335,126.8252335,126.8252335,126.8252335,0
20210109T,131.595691,131.595691,131.595691,131.595691,0
20210110T,139.0580211,139.0580211,139.0580211,139.0580211,0
20210111T,142.3845909,142.3845909,142.3845909,142.3845909,0
20210112T,139.7584525,139.7584525,139.7584525,139.7584525,0
20210113T,135.6558795,135.6558795,135.6558795,135.6558795,0
20210114T,137.0114677,137.0114677,137.0114677,137.0114677,0
20210115T,138.9270058,138.9270058,138.9270058,138.9270058,0
20210116T,138.5117233,138.5117233,138.5117233,138.5117233,0
20210117T,140.1056657,140.1056657,140.1056657,140.1056657,0
20210118T,141.5095256,141.5095256,141.5095256,141.5095256,0
20210119T,145.0438458,145.0438458,145.0438458,145.0438458,0
20210120T,145.6820378,145.6820378,145.6820378,145.6820378,0
20210121T,145.8408493,145.8408493,145.8408493,145.8408493,0
20210122T,139.9889964,139.9889964,139.9889964,139.9889964,0
20210123T,139.9272847,139.9272847,139.9272847,139.9272847,0
20210124T,140.5164522,140.5164522,140.5164522,140.5164522,0
20210125T,143.2591758,143.2591758,143.2591758,143.2591758,0
20210126T,142.029476,142.029476,142.029476,142.029476,0
20210127T,140.7095029,140.7095029,140.7095029,140.7095029,0
20210128T,134.8189459,134.8189459,134.8189459,134.8189459,0
20210129T,134.5499924,134.5499924,134.5499924,134.5499924,0
20210130T,135.1888547,135.1888547,135.1888547,135.1888547,0
20210131T,136.5007053,136.5007053,136.5007053,136.5007053,0
20210201T,134.8814015,134.8814015,134.8814015,134.8814015,0
20210202T,136.9640572,136.9640572,136.9640572,136.9640572,0
20210203T,141.1014751,141.1014751,141.1014751,141.1014751,0
20210204T,148.1750276,148.1750276,148.1750276,148.1750276,0
20210205T,152.5236073,152.5236073,152.5236073,152.5236073,0
20210206T,160.6205924,160.6205924,160.6205924,160.6205924,0
20210207T,164.6819793,164.6819793,164.6819793,164.6819793,0
20210208T,166.3726226,166.3726226,166.3726226,166.3726226,0
20210209T,172.1278271,172.1278271,172.1278271,172.1278271,0
20210210T,181.1294553,181.1294553,181.1294553,181.1294553,0
20210211T,189.4617677,189.4617677,189.4617677,189.4617677,0
20210212T,199.5801535,199.5801535,199.5801535,199.5801535,0
20210213T,211.47504,211.47504,211.47504,211.47504,0
20210214T,221.3293603,221.3293603,221.3293603,221.3293603,0
20210215T,226.0897249,226.0897249,226.0897249,226.0897249,0
20210216T,226.3709556,226.3709556,226.3709556,226.3709556,0
20210217T,225.9211205,225.9211205,225.9211205,225.9211205,0
20210218T,228.3484734,228.3484734,228.3484734,228.3484734,0
20210219T,231.6236853,231.6236853,231.6236853,231.6236853,0
20210220T,235.6074405,235.6074405,235.6074405,235.6074405,0
20210221T,236.2770816,236.2770816,236.2770816,236.2770816,0
20210222T,238.6098068,238.6098068,238.6098068,238.6098068,0
20210223T,235.5528053,235.5528053,235.5528053,235.5528053,0
20210224T,226.9028726,226.9028726,226.9028726,226.9028726,0
20210225T,223.1142332,223.1142332,223.1142332,223.1142332,0
20210226T,214.2009429,214.2009429,214.2009429,214.2009429,0
20210227T,203.7506425,203.7506425,203.7506425,203.7506425,0
20210228T,196.73845,196.73845,196.73845,196.73845,0
20210301T,185.7009006,185.7009006,185.7009006,185.7009006,0
20210302T,180.9768589,180.9768589,180.9768589,180.9768589,0
20210303T,174.4744865,174.4744865,174.4744865,174.4744865,0
20210304T,172.5841532,172.5841532,172.5841532,172.5841532,0
20210305T,167.7465649,167.7465649,167.7465649,167.7465649,0
20210306T,162.4132616,162.4132616,162.4132616,162.4132616,0
20210307T,158.1827885,158.1827885,158.1827885,158.1827885,0
20210308T,157.9163876,157.9163876,157.9163876,157.9163876,0
20210309T,159.6406004,159.6406004,159.6406004,159.6406004,0
20210310T,165.4581669,165.4581669,165.4581669,165.4581669,0
20210311T,167.1464629,167.1464629,167.1464629,167.1464629,0
20210312T,168.2957912,168.2957912,168.2957912,168.2957912,0
